Order_ID,Warehouse,Customer_Location,Delivery_Distance_km,Transportation_Mode,Package_Weight_kg,Delivery_Priority,Weather_Condition,Traffic_Level,Warehouse_Processing_Time_min,Planned_Delivery_Time_hr,Actual_Delivery_Time_hr,Delivery_Delay,Delay_Probability,Risk_Level,Recommended_Action
ORD10674,WH-South,West Zone,43.7,Van,12.4,Standard,Clear,Medium,43.6,2.25,3.66,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10368,WH-South,City Center,37.8,Van,6.0,Standard,Clear,Medium,25.0,2.02,3.45,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10353,WH-North,East Zone,22.1,Bike,25.7,High,Rain,Medium,45.4,1.21,2.47,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10531,WH-North,Suburban,41.0,Express,11.5,Standard,Rain,Low,30.4,1.94,3.22,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10708,WH-West,South Zone,35.0,Truck,2.8,Standard,Clear,Medium,26.3,1.92,3.47,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10824,WH-East,City Center,46.9,Bike,1.6,Urgent,Clear,Low,47.7,2.07,3.05,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10693,WH-North,Suburban,27.0,Express,18.2,Standard,Cloudy,High,33.6,1.49,3.2,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10369,WH-East,North Zone,43.2,Truck,2.5,High,Clear,High,34.3,2.08,4.07,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10985,WH-West,South Zone,38.4,Bike,28.4,Standard,Clear,Medium,39.5,2.0,3.19,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10472,WH-West,Suburban,28.7,Truck,20.9,High,Rain,Medium,24.5,1.41,2.55,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10465,WH-West,South Zone,9.9,Truck,3.8,High,Cloudy,High,63.1,0.62,2.4,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10107,WH-South,South Zone,45.5,Van,5.1,Urgent,Clear,Medium,37.8,2.06,3.4,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10222,WH-East,City Center,28.7,Truck,24.9,High,Clear,High,13.5,1.56,2.75,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10591,WH-North,Suburban,54.6,Van,20.5,Standard,Cloudy,Low,32.8,2.48,2.45,0,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10924,WH-East,South Zone,29.8,Bike,22.3,Urgent,Clear,Medium,46.5,1.36,2.53,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10254,WH-North,Suburban,43.0,Express,28.3,Standard,Clear,Medium,47.1,1.97,3.22,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10878,WH-South,South Zone,20.2,Express,17.8,Standard,Storm,Medium,39.1,1.3,3.34,1,0.93,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10435,WH-West,East Zone,26.3,Bike,13.9,High,Storm,Medium,19.7,1.54,3.4,1,0.925,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10837,WH-East,North Zone,37.8,Bike,7.6,Standard,Rain,Medium,32.1,2.08,4.39,1,0.925,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10876,WH-East,East Zone,29.8,Truck,8.9,Standard,Clear,Medium,36.7,1.53,3.23,1,0.925,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10124,WH-East,North Zone,28.8,Truck,6.3,Standard,Rain,Medium,31.2,1.58,3.14,1,0.925,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10977,WH-West,North Zone,44.1,Truck,20.3,Urgent,Cloudy,Low,20.7,1.92,3.33,1,0.925,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10620,WH-East,West Zone,31.3,Van,9.0,Standard,Rain,High,44.3,1.62,4.39,1,0.925,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10776,WH-North,City Center,27.8,Truck,3.3,High,Clear,Medium,52.7,1.38,2.79,1,0.925,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10953,WH-North,City Center,17.3,Van,26.5,Standard,Rain,High,12.9,1.29,2.77,1,0.925,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10786,WH-North,City Center,20.3,Van,26.1,High,Rain,Medium,53.0,1.08,2.18,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10916,WH-South,City Center,25.8,Truck,13.3,High,Cloudy,Medium,48.3,1.42,3.44,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10062,WH-East,Suburban,59.9,Bike,11.3,Standard,Clear,Medium,27.8,2.47,4.42,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10525,WH-South,City Center,20.4,Van,19.8,Standard,Rain,Low,48.6,1.46,2.9,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10209,WH-South,Suburban,42.2,Bike,13.9,Standard,Rain,Low,37.9,1.87,4.12,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10307,WH-West,East Zone,7.3,Van,28.5,High,Cloudy,High,15.0,0.72,1.94,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10758,WH-East,West Zone,34.7,Truck,6.9,Urgent,Storm,Low,20.8,1.9,3.9,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10439,WH-East,Suburban,30.1,Bike,22.6,Standard,Clear,Medium,53.6,1.62,2.65,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10453,WH-South,East Zone,37.0,Van,28.1,High,Rain,High,35.9,1.9,4.19,1,0.92,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10384,WH-North,Suburban,38.4,Truck,18.4,High,Clear,Low,36.4,1.92,3.02,1,0.915,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10682,WH-North,North Zone,34.1,Van,18.8,Standard,Clear,Medium,50.7,1.75,3.28,1,0.915,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10631,WH-North,Suburban,23.0,Bike,28.2,Urgent,Cloudy,High,36.9,1.43,2.73,1,0.915,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10101,WH-East,North Zone,7.4,Van,18.8,Standard,Cloudy,High,35.2,0.58,1.54,1,0.915,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10440,WH-East,Suburban,39.3,Truck,8.5,High,Cloudy,Medium,38.8,2.05,4.06,1,0.915,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10464,WH-North,Suburban,17.0,Bike,21.9,Standard,Clear,High,47.8,1.06,2.3,1,0.915,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10270,WH-East,North Zone,47.0,Express,5.1,Urgent,Cloudy,Medium,37.0,2.34,3.68,1,0.915,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10930,WH-North,South Zone,37.7,Truck,1.0,High,Clear,Medium,19.1,1.85,3.11,1,0.915,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10052,WH-South,South Zone,35.9,Truck,10.4,High,Cloudy,Medium,22.4,1.84,3.33,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10750,WH-South,East Zone,50.6,Van,2.0,Standard,Clear,Low,35.0,2.32,3.52,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10849,WH-East,City Center,14.3,Van,10.8,Standard,Clear,High,36.3,0.98,2.56,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10790,WH-East,North Zone,28.6,Truck,23.0,Standard,Clear,High,8.0,1.35,2.82,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10880,WH-North,West Zone,20.4,Van,25.2,Standard,Storm,Medium,34.1,1.04,3.16,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10116,WH-West,North Zone,12.1,Express,27.9,Standard,Clear,High,31.0,0.99,2.62,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10138,WH-North,South Zone,3.7,Bike,9.9,Standard,Cloudy,High,43.4,0.61,1.53,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10870,WH-South,City Center,22.5,Van,15.1,Standard,Rain,Medium,45.6,1.59,3.05,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10169,WH-East,North Zone,6.3,Express,2.9,High,Rain,High,48.2,0.78,2.44,1,0.91,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10146,WH-East,South Zone,2.8,Express,13.6,Standard,Storm,High,58.3,0.5,2.43,1,0.905,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10375,WH-North,City Center,44.5,Van,16.9,High,Clear,Low,61.1,2.09,3.34,1,0.905,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10868,WH-South,West Zone,9.7,Van,23.9,Standard,Rain,Medium,52.1,0.79,2.23,1,0.905,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10864,WH-South,North Zone,9.0,Bike,22.6,High,Clear,High,31.9,0.55,1.68,1,0.905,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10546,WH-West,West Zone,29.7,Truck,22.5,Urgent,Cloudy,Low,52.0,1.82,3.18,1,0.905,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10742,WH-South,West Zone,28.2,Van,0.6,Standard,Rain,Low,33.5,1.41,2.81,1,0.9,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10841,WH-East,East Zone,41.3,Express,20.2,Standard,Clear,Low,24.4,1.91,2.93,1,0.9,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10339,WH-West,South Zone,39.0,Bike,29.0,Standard,Cloudy,Medium,23.0,1.74,2.65,1,0.9,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10226,WH-South,City Center,41.4,Truck,16.1,High,Clear,Low,26.6,1.88,3.06,1,0.9,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10050,WH-South,West Zone,31.4,Bike,28.5,Urgent,Rain,Medium,17.0,1.54,2.75,1,0.9,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10548,WH-West,South Zone,21.7,Truck,9.4,Standard,Rain,Medium,50.3,1.03,3.13,1,0.9,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10542,WH-South,Suburban,33.6,Van,11.0,Standard,Cloudy,Medium,58.4,1.59,3.03,1,0.895,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10291,WH-North,North Zone,29.1,Bike,29.1,Standard,Rain,Low,36.2,1.57,2.72,1,0.895,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10204,WH-North,South Zone,40.9,Truck,20.4,Standard,Cloudy,Low,28.5,2.01,3.48,1,0.895,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10031,WH-North,South Zone,54.8,Bike,23.7,High,Clear,Low,27.3,2.5,3.97,1,0.895,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10022,WH-North,North Zone,8.8,Van,5.5,High,Rain,High,17.3,0.5,2.22,1,0.895,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10666,WH-North,Suburban,36.8,Van,15.8,Standard,Clear,Low,45.3,1.99,3.47,1,0.895,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10141,WH-West,Suburban,38.5,Van,10.8,Standard,Cloudy,Low,40.5,1.88,2.99,1,0.89,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10887,WH-North,South Zone,35.3,Truck,19.6,Standard,Clear,Low,35.2,1.58,2.88,1,0.89,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10181,WH-North,South Zone,28.1,Van,5.5,Standard,Rain,Medium,21.6,1.4,2.54,1,0.89,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10801,WH-North,South Zone,26.1,Bike,16.5,High,Rain,Medium,18.4,1.44,2.53,1,0.89,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10348,WH-West,West Zone,40.4,Van,0.8,Urgent,Clear,Low,33.3,1.94,2.91,1,0.89,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10340,WH-West,City Center,28.0,Bike,4.4,Standard,Clear,Medium,54.5,1.66,2.86,1,0.89,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10740,WH-West,City Center,21.2,Bike,26.9,High,Rain,Low,17.7,1.3,2.11,1,0.89,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10726,WH-North,South Zone,50.9,Express,6.6,High,Cloudy,Medium,8.0,2.26,3.54,1,0.885,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10233,WH-West,East Zone,46.6,Express,8.8,High,Clear,Low,50.3,2.0,3.86,1,0.885,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10769,WH-West,Suburban,21.1,Bike,18.7,Standard,Storm,Low,40.3,1.38,3.04,1,0.885,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10746,WH-South,South Zone,44.3,Van,6.4,High,Clear,Medium,17.9,2.12,3.48,1,0.885,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10861,WH-West,West Zone,12.3,Van,7.6,High,Rain,Low,40.3,1.03,2.39,1,0.885,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10120,WH-North,West Zone,19.7,Van,19.8,High,Rain,Medium,41.2,1.18,2.54,1,0.885,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10441,WH-North,North Zone,29.7,Van,4.0,Standard,Clear,Medium,49.7,1.47,2.41,1,0.885,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10694,WH-West,North Zone,41.5,Bike,2.6,Standard,Clear,Low,36.0,2.02,3.44,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10802,WH-South,North Zone,30.8,Truck,20.5,High,Clear,Medium,45.8,1.69,2.65,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10014,WH-East,Suburban,62.0,Van,4.7,Standard,Clear,Low,25.3,2.93,4.33,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10015,WH-West,North Zone,35.2,Bike,2.1,High,Cloudy,Low,47.1,1.6,3.04,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10241,WH-South,West Zone,9.2,Truck,15.2,Standard,Rain,Low,43.1,0.74,2.21,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10324,WH-South,City Center,25.7,Truck,4.2,High,Clear,Medium,36.5,1.48,2.51,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10583,WH-West,West Zone,5.0,Truck,7.5,Urgent,Rain,Medium,44.2,0.68,2.04,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10110,WH-East,East Zone,42.0,Van,15.3,High,Clear,Medium,20.2,1.91,3.11,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10103,WH-South,North Zone,34.5,Van,25.2,Standard,Clear,Medium,13.8,1.61,2.95,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10436,WH-West,South Zone,43.0,Express,9.4,High,Clear,Low,24.3,2.28,3.13,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10476,WH-West,Suburban,47.4,Van,4.6,High,Clear,Medium,25.0,2.15,3.55,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10425,WH-West,North Zone,5.1,Van,26.5,Standard,Clear,High,25.0,0.64,1.77,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10242,WH-East,Suburban,37.7,Van,10.2,Standard,Rain,Low,17.0,1.82,2.87,1,0.88,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10995,WH-West,West Zone,47.2,Van,23.2,High,Clear,Medium,39.6,2.05,3.79,1,0.875,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10278,WH-South,Suburban,7.0,Bike,15.7,Standard,Clear,High,21.8,0.75,2.19,1,0.875,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10828,WH-South,Suburban,5.5,Truck,25.1,High,Clear,High,27.0,0.77,1.75,1,0.875,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10522,WH-East,North Zone,15.0,Truck,8.0,Standard,Clear,High,16.6,0.87,2.21,1,0.875,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10289,WH-North,West Zone,7.7,Express,18.1,Standard,Storm,Medium,23.4,0.68,2.14,1,0.875,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10986,WH-South,East Zone,30.2,Truck,4.4,Urgent,Clear,Low,55.5,1.64,3.26,1,0.875,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10239,WH-East,North Zone,58.0,Van,29.7,Urgent,Rain,High,9.2,2.59,4.32,1,0.875,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10998,WH-West,South Zone,6.9,Bike,26.8,Standard,Clear,High,34.5,0.53,1.63,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10945,WH-North,West Zone,29.5,Express,0.8,Standard,Cloudy,Medium,52.2,1.43,3.06,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10925,WH-North,North Zone,36.9,Van,10.4,High,Cloudy,Low,52.7,1.77,3.08,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10624,WH-South,City Center,20.3,Bike,2.1,Standard,Rain,Low,36.7,1.15,2.17,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10506,WH-North,South Zone,10.2,Truck,13.5,Urgent,Cloudy,Medium,33.5,0.55,1.82,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10865,WH-West,East Zone,34.6,Express,16.7,Standard,Clear,Medium,50.2,1.76,3.13,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10576,WH-South,City Center,29.6,Bike,7.1,Standard,Storm,Low,20.6,1.74,2.99,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10483,WH-North,West Zone,3.4,Express,3.0,Urgent,Clear,High,56.4,0.78,1.81,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10405,WH-West,East Zone,28.6,Truck,7.6,High,Clear,Medium,35.0,1.52,2.64,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10981,WH-West,West Zone,34.0,Van,26.1,High,Cloudy,Medium,39.4,1.62,2.73,1,0.87,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10526,WH-East,East Zone,40.6,Express,7.4,High,Clear,Low,33.2,1.94,3.21,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10347,WH-East,East Zone,20.2,Van,14.5,Standard,Storm,Low,40.2,1.22,3.07,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10902,WH-West,North Zone,40.2,Truck,7.8,Standard,Clear,Low,32.9,2.1,3.12,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10628,WH-South,South Zone,10.4,Bike,9.8,High,Rain,Low,40.9,0.77,1.8,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10252,WH-North,City Center,36.6,Bike,9.8,Standard,Storm,Low,16.8,1.86,3.25,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10826,WH-West,North Zone,3.3,Bike,16.3,Standard,Rain,Low,29.2,0.57,1.49,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10830,WH-West,South Zone,3.1,Van,9.4,Urgent,Rain,Low,34.2,0.57,1.71,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10651,WH-East,Suburban,28.7,Bike,22.3,High,Clear,Low,41.1,1.45,2.61,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10283,WH-South,North Zone,4.4,Van,4.2,Standard,Rain,High,14.0,0.5,1.53,1,0.865,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10276,WH-West,Suburban,8.9,Truck,28.3,High,Storm,Medium,12.5,1.13,2.61,1,0.86,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10720,WH-West,North Zone,22.1,Truck,13.3,Standard,Clear,Medium,48.5,1.37,2.76,1,0.86,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10111,WH-West,City Center,24.7,Truck,29.5,Standard,Clear,Medium,51.7,1.35,2.91,1,0.86,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10557,WH-West,City Center,37.3,Bike,21.4,Standard,Cloudy,Low,31.4,2.05,3.35,1,0.86,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10042,WH-East,City Center,7.0,Express,25.3,High,Rain,Low,35.6,0.74,1.74,1,0.86,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10301,WH-North,North Zone,30.6,Bike,18.7,Standard,Cloudy,Medium,35.0,1.75,1.82,0,0.86,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10143,WH-West,East Zone,35.4,Bike,21.9,Standard,Clear,Medium,33.3,1.85,2.92,1,0.855,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10065,WH-East,City Center,25.4,Express,24.1,High,Cloudy,Medium,46.7,1.36,2.74,1,0.855,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10550,WH-East,City Center,22.7,Van,24.6,High,Rain,Medium,22.1,1.31,2.16,1,0.855,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10779,WH-West,East Zone,32.4,Bike,28.5,High,Clear,Medium,21.4,1.61,2.67,1,0.855,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10047,WH-West,East Zone,52.1,Van,27.6,Standard,Clear,Low,19.8,2.15,3.29,1,0.855,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10905,WH-East,City Center,33.5,Van,28.3,Standard,Clear,High,16.0,1.7,3.18,1,0.855,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10458,WH-West,West Zone,21.1,Van,1.6,High,Rain,Low,26.4,1.08,1.92,1,0.85,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10535,WH-East,City Center,20.2,Van,23.8,Standard,Rain,Medium,33.1,1.36,3.16,1,0.85,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10132,WH-North,North Zone,5.9,Truck,13.2,Standard,Rain,Medium,25.0,0.57,1.82,1,0.845,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10127,WH-South,East Zone,16.0,Truck,23.0,Standard,Rain,Low,37.5,1.27,2.56,1,0.845,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10805,WH-South,City Center,33.2,Van,16.2,Standard,Cloudy,Medium,25.8,1.78,2.9,1,0.84,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10886,WH-North,Suburban,11.9,Truck,12.1,Urgent,Clear,Medium,37.5,0.88,1.83,1,0.84,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10352,WH-North,Suburban,27.2,Truck,27.5,Standard,Clear,Low,41.2,1.6,2.98,1,0.84,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10541,WH-East,Suburban,36.9,Van,20.0,High,Storm,Medium,14.2,1.91,3.89,1,0.84,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10687,WH-South,North Zone,9.3,Truck,4.1,Urgent,Clear,Medium,54.7,0.67,1.68,1,0.84,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10069,WH-West,East Zone,33.2,Truck,3.6,Standard,Clear,Medium,36.0,1.81,3.17,1,0.84,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10268,WH-West,East Zone,34.1,Van,8.2,Standard,Clear,Medium,24.2,1.61,2.84,1,0.835,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10430,WH-West,East Zone,6.3,Van,12.6,High,Clear,High,16.9,0.61,1.82,1,0.835,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10346,WH-East,Suburban,6.0,Truck,2.9,High,Rain,Medium,35.5,0.97,1.98,1,0.83,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
